,P_STATUS,P_YEAR,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_MASS,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_RADIUS_EST,S_RA_H,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
0,3.0,2007.0,326.03,-0.32,0.32,185.17928,17.792868,4.74,93.37,-1.92,1.92,2.7,19.0,-2.0,2.0,4742.0,-100.0,100.0,2.31,1.3244178,0.99201,1.58799,1.2987592,101.01141,64.855456,166.19194,799.44963,722.98875,914.73942,19.0,12.345286,163.5468,10.132812,24.763411,12.834754,23.477907,13.586847,23.477907,12.390643,23.477907,34.529063,0.64240028,0.0,0.0,0.0,0.083813263,12.082709,6165.8633,1.29
1,3.0,2009.0,516.21997,-3.2,3.2,229.27454,71.823898,5.016,125.72,-1.97,1.97,2.78,29.79,-2.84,2.84,4213.0,-46.0,46.0,1.93,1.534896,1.4076,1.6524,1.5312267,107.35118,91.741348,126.42617,819.07569,788.47184,854.2877,29.79,15.28497,250.49294,12.770059,31.984271,16.17528,30.323783,17.134143,30.323783,15.615215,30.323783,42.732816,0.64868332,0.0,0.0,0.0,0.082414476,12.229641,4684.7848,1.53
2,3.0,2008.0,185.84,-0.23,0.23,352.82257,39.236198,5.227,75.59,-0.71,0.71,2.2,11.0,-1.0,1.0,4813.0,-20.0,20.0,2.63,0.83,0.83,0.83,0.83000002,84.446427,84.446427,84.446427,772.30746,772.30746,772.30746,11.0,23.521506,58.175144,6.0252302,14.680087,7.6318669,13.918028,8.078404,13.918028,7.3677796,13.918028,20.593611,0.60001028,0.0,0.0,0.0,0.081917127,12.848516,1525.5744,0.83
3,3.0,2002.0,1773.4,-2.5,2.5,242.6013,43.817646,6.61,17.94,-0.01,0.01,0.9,0.93,-0.01,0.01,5338.0,-25.0,25.0,4.45,3.1305585,1.8459,4.0141,2.9825498,0.078886561,0.039047429,0.18465135,131.38424,113.25125,167.00637,0.93,16.173421,0.62917118,0.61059549,1.4579131,0.77340372,1.3822336,0.81817864,1.3822336,0.74661526,1.3822336,2.1416484,0.44541547,0.0,0.0,0.0,0.14524062,12.865261,1481.0785,2.93
4,3.0,1996.0,798.5,-1.0,1.0,295.46655,50.517525,6.25,21.15,-0.01,0.01,1.08,1.13,-0.01,0.01,5750.0,-8.0,8.0,4.36,2.043792,0.5312,2.7888,1.7748696,0.61897215,0.16079857,4.4320105,202.22783,161.33012,369.65374,1.13,19.697771,1.2505956,0.8406574,1.9820503,1.0647976,1.8791638,1.1259913,1.8791638,1.0278615,1.8791638,3.019411,0.47332457,1.0,1.0,0.0,0.36862709,13.421749,565.73385,1.66
5,3.0,2008.0,993.3,-3.2,3.2,314.60806,10.839286,5.506,76.38,-0.62,0.62,2.3,8.5,-0.49420000000000014,0.4877000000000002,4979.0,-18.0,18.0,2.82,2.60832,2.392,2.808,2.6020847,5.9039479,5.0454603,6.9530068,396.65045,381.83005,413.70243,8.5,20.973872,39.782769,4.9452691,11.966497,6.2639156,11.345312,6.6291433,11.345312,6.0471267,11.345312,17.029868,0.60896698,0.0,0.0,0.0,0.21617437,12.424038,3273.6284,2.6
6,3.0,2008.0,1885775.975,-418415.73880000005,236112.9998,242.37627,-21.083036,12.86171,145.0,-14.0,14.0,0.85,1.5600000000000016,-0.13340000000000016,0.13590000000000016,4060.0,-200.0,300.0,3.8911999999999995,330.0,330.0,330.0,330.00001,101.0036216,97.28082282000007,110.44924469999987,799.1527478000005,801.4384105000001,826.3100383999999,1.5600000000000016,16.158419,1.6970318530000015,0.992882159399999,2.3678313570000005,1.2570774060000003,2.2442714219999975,1.3291618630000004,2.2415280289999995,1.2139798369999988,2.2432900239999984,3.5177989999999966,0.14012839,0.0,0.0,0.0,0.08145806373999996,12.56295,2542.624,330.0
7,3.0,2018.0,30.3506,-0.0077,0.0078,217.15755,49.844852,5.58,96.25,-0.64,0.64,0.99,10.64,-0.59,0.84,4893.0,-15.0,15.0,2.42,0.19016758,0.18202,0.19798,0.19004195,1611.9403,1483.3039,1754.828,1613.7579,1581.0749,1648.935,10.64,14.477171,58.139697,6.0021326,14.574833,7.6026009,13.818243,8.0466759,13.818243,7.3395091,13.818243,20.587336,0.49217655,0.0,0.0,0.0,0.065684936,13.823874,289.22348,0.19
8,3.0,2010.0,452.8,-4.5,2.1,155.86821,-0.902244,6.441,72.21,-0.68,0.68,1.54,4.9,-0.08,0.08,5098.0,-44.0,44.0,3.5,1.3383987,1.21303,1.45297,1.3343533,8.2108078,6.8828267,9.8749987,430.60546,412.65453,451.62624,4.9,10.391215,14.530486,2.9714593,7.1568809,3.7637846,6.7853671,3.9827067,6.7853671,3.6334963,6.7853671,10.292096,0.48748251,0.0,0.0,0.0,0.17730446,13.35605,632.47773,1.333
9,3.0,2010.0,883.0,-13.8,32.4,155.86821,-0.902244,6.441,72.21,-0.68,0.68,1.54,4.9,-0.08,0.08,5098.0,-44.0,44.0,3.5,2.167464,1.4768,2.6832,2.1024946,3.5093722,2.0182457,6.662493,343.04216,303.66058,409.31164,4.9,10.391215,14.530486,2.9714593,7.1568809,3.7637846,6.7853671,3.9827067,6.7853671,3.6334963,6.7853671,10.292096,0.48748251,0.0,0.0,0.0,0.2724776,13.858291,273.33208,2.08
10,3.0,2013.0,82273.32,-41495.18745,25631.608450000007,20.712243,-24.664049,14.24,36.0,-4.0,4.0,0.4,1.5705999999999962,-0.1281000000000001,0.1398000000000002,3530.0,-50.0,50.0,3.8761999999999985,52.0,52.0,52.0,52.000001,99.89561561,97.06894764000005,110.53811819999989,798.9523952000002,800.1256673000004,826.4776598000001,1.5703999999999962,1.3808163,1.697154903000001,0.9926343541999987,2.3665321330000006,1.2568147260000004,2.2435100839999977,1.3289598790000006,2.2411166979999995,1.2138601669999982,2.2421958229999994,3.5181604119999963,0.18511504,0.0,0.0,0.0,0.08264852204,11.959259,7786.7861,52.0
11,3.0,2015.0,1971418.32,-743557.8631999999,757342.3842000002,34.842106,-39.422928,12.488089999999998,39.4,-2.6,2.6,0.11,0.28,-0.01,0.01,3064.0,-76.0,76.0,4.59,156.0,156.0,156.0,156.0,2.5439616e-07,2.5439616e-07,2.5439616e-07,5.7216666,5.7216666,5.7216666,0.28,2.3228072,0.006190985,0.064653815,0.17132776,0.081892193,0.16242892,0.086858303,0.16242892,0.079039709,0.16242892,0.2124436,0.098031817,0.0,0.0,0.0,0.056530021,16.1424,4417.8092,156.0
12,3.0,2010.0,402582.93675000005,-214092.021825,203872.3949,70.437073,23.030941,14.141689999999997,140.0,-63.22239999999998,75.81779999999998,0.02,1.4400999999999984,-0.11080000000000002,0.13939999999999997,47572.93,-175.8482,166.6589,4.780800000000004,15.0,15.0,15.0,15.0,32915.118349,32501.171675999987,25875.735037000002,3702.7262959999975,3694.4485199999986,3581.6652829999975,1.4399999999999986,4.6958051,1.696788478000001,0.9929219779999992,2.3673753409999985,1.2570111399999995,2.244105890999998,1.3292675430000003,2.242206774999999,1.214067443999999,2.243854824999999,3.5172639019999976,0.030706817,0.0,0.0,0.0,0.07231925210000002,12.598676,2383.71,15.0
13,3.0,2004.0,415760.93,-238208.9878,218062.37039999999,181.88945,-39.548332,20.15,64.42,-0.65,0.65,0.02,1.4599999999999986,-0.12450000000000014,0.1323000000000002,5102.71,-90.56569999999999,102.80409999999998,4.118200000000001,46.0,46.0,46.0,46.000001,100.88853473,97.28420445000008,110.4648159999999,799.2988883000004,801.4763904000002,826.2384676,1.4599999999999986,12.125964,1.6968006660000015,0.9926126019999986,2.365558877,1.2567586890000004,2.242886147999997,1.3288541260000004,2.240123165,1.2138066039999982,2.2411535619999996,3.5177081719999963,0.043425998,0.0,0.0,0.0,0.07945565990999999,12.952003,1271.312,46.0
14,3.0,2015.0,416.0,-2.0,2.0,294.63587,46.066418,12.264,400.77,-6.48,6.48,0.48,1.4300000000000037,-0.11549999999999999,0.1283999999999998,39369.97,-114.7723,108.7975,4.786500000000003,0.92,0.92,0.92,0.92000002,32951.26089499999,32434.606629999984,25803.774366,3729.728374999998,3630.620979999999,3589.5292149999977,1.4300308970000035,19.642392,1.6972405080000001,0.9926100402999988,2.365421009999998,1.2568079769999994,2.2429678489999985,1.3287716610000002,2.239800545,1.2136779769999984,2.2410429279999997,3.5166463889999964,0.36121425,0.0,0.0,0.0,0.06840569316999998,13.383276,603.87321,0.92
15,3.0,2009.0,7336.5,-584.0,1934.5,325.12216,16.421759,17.13185999999999,25.0,-10.0,10.0,0.08,0.12,-0.04,0.05,2300.0,-80.0,80.0,4.979800000000003,3.2908045,2.3555768,4.010847,3.2107268,3.690033e-05,2.2443485e-05,6.5068073e-05,19.598998,17.535473,22.881627,0.12,21.674812,0.00036104595,0.015701147,0.04246522,0.019887033,0.040258767,0.021100899,0.040258767,0.019192148,0.040258767,0.051303266,0.19878386,0.0,0.0,0.0,0.084157251,10.3132,6658.4967,3.1832119
16,3.0,2016.0,1678896.575,-418424.1056,236059.79240000003,339.1022,47.86182,12.51,74.0,-10.0,10.0,0.6,1.5706999999999962,-0.15710000000000013,0.1623000000000001,4045.0,-35.0,35.0,3.890799999999999,230.0,230.0,230.0,230.00001,100.19349604000001,96.61280848000006,110.51949249999988,798.5255210000001,799.7164958000001,826.2696523,1.570299999999996,22.606815,1.6966379060000008,0.9926379293999988,2.36560092,1.257073825,2.2430433609999976,1.3290708260000001,2.2400449479999995,1.2139340859999985,2.241089070999999,3.5156189879999973,0.21190382,0.0,0.0,0.0,0.08120679958999996,12.318663,3972.85,230.0
17,3.0,2009.0,335.10001,-2.5,2.5,39.240585,24.648064,6.962,44.71,-0.1,0.1,1.93,1.41,-0.05,0.05,6331.0,-61.0,61.0,4.43,1.0316295,0.7029,1.2771,1.0007066,3.050856,1.7545523,5.7920065,331.24213,293.21521,395.23206,1.41,2.6160391,2.8616474,1.22761,2.8573528,1.5548965,2.709031,1.6434699,2.709031,1.5008232,2.709031,4.5674293,0.57438563,0.0,0.0,0.0,0.30089651,12.26437,4392.383,0.99
18,3.0,2006.0,269.3,-1.96,1.96,130.05341,64.327934,4.61,73.58,-1.18,1.18,1.23,18.11,-1.47,1.47,4415.0,-70.0,70.0,1.8,0.95118144,0.49416,1.24584,0.8916605,163.55514,71.932282,457.20735,877.01545,741.9521,1178.0757,18.11,8.6702275,111.64734,8.4740879,21.019604,10.733757,19.928398,11.367229,19.928398,10.362264,19.928398,28.529093,0.49436657,0.0,0.0,0.0,0.076992961,12.629095,2256.5788,0.87
19,3.0,2008.0,479.1,-6.2,6.2,276.4964,65.563484,4.82,90.86,-1.32,1.32,0.98,22.03,-1.0,1.0,4200.0,-70.0,70.0,1.71,1.275918,0.7378,1.6422,1.2125726,103.29647,50.172149,248.56358,789.07763,678.04823,1011.5894,22.03,18.433094,135.3053,9.3887017,23.530144,11.892261,22.308555,12.59743,22.308555,11.48048,22.308555,31.406618,0.51702463,0.0,0.0,0.0,0.07908401,12.969374,1233.1727,1.19
20,3.0,1996.0,1078.0,-2.0,2.0,164.86656,40.430256,5.05,13.8,-0.03,0.03,1.03,1.23,-0.16389999999999996,0.1657000000000001,5892.0,-70.0,70.0,4.27,2.1010752,2.0328,2.1672,2.1002691,0.37062414,0.34781783,0.39533068,198.7444,195.65136,202.01566,1.23,10.991105,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,0.50318118,1.0,1.0,0.0,0.31106267,13.215704,804.10485,2.1
21,3.0,2001.0,2391.0,-87.0,100.0,164.86656,40.430256,5.05,13.8,-0.03,0.03,1.03,1.23,-0.1568000000000001,0.1641000000000001,5892.0,-70.0,70.0,4.27,3.6172872,3.2472,3.9528,3.6043355,0.12666026,0.10455388,0.15492865,151.71194,144.8705,159.83719,1.23,10.991105,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,0.50318118,0.0,0.0,0.0,0.17714066,14.144978,171.62712,3.6
22,3.0,2009.0,14002.0,-5095.0,4018.0,164.86656,40.430256,5.05,13.8,-0.03,0.03,1.03,1.23,-0.1573000000000001,0.1639000000000001,5892.0,-70.0,70.0,4.27,11.74848,9.744,13.456,11.637436,0.01229887,0.0090223125,0.017205816,84.431345,78.518931,92.270681,1.23,10.991105,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,0.50318118,0.0,0.0,0.0,0.079493064,13.470213,521.23792,11.6
23,3.0,2015.0,11688.0,-3287.25,6209.25,69.400551,-2.473548,5.23,29.4,-0.3,0.3,1.75,1.4599999999999986,-0.12449999999999996,0.16709999999999986,7573.846,-76.13759999999999,72.4628,4.5328,13.215,6.6,17.4,12.326111,101.13025698000003,97.30681576000008,110.26433209999996,800.0983460000002,801.6875130000003,825.8379426000001,1.4599999999999986,4.6267036,1.6969268140000011,0.9926580274999987,2.3642374649999987,1.2568634539999999,2.241890925999998,1.328946208,2.2395403109999985,1.2137177809999984,2.2392103019999996,3.5175731609999974,0.2245997,0.0,0.0,0.0,0.0473590281099999,0.0,0.0,12.0
24,3.0,1995.0,4.230785,-3.6e-05,3.6e-05,344.36658,20.768833,5.5,15.47,-0.03,0.03,1.12,1.2,-0.1616999999999999,0.17550000000000007,5793.0,-70.0,70.0,4.33,0.052704453,0.0520149,0.0533851,0.05270112,523.21565,509.8297,537.04381,1218.432,1210.6015,1226.4429,1.2,22.957773,1.4529988,0.903798,2.1284757,1.1447717,2.0179884,1.2105146,2.0179884,1.1050544,2.0179884,3.2545908,0.46806645,0.0,0.0,0.0,0.065394653,14.228992,150.01482,0.0527
25,3.0,1996.0,14.65152,-0.00015,0.00015,133.14922,28.330818,5.96,12.59,-0.01,0.01,0.91,0.94,-0.01,0.01,5196.0,-24.0,24.0,4.45,0.11522767,0.11483523,0.11561877,0.11522717,43.462522,43.168228,43.759328,654.14301,653.03426,655.25836,0.94,8.8766149,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462,0.78964408,1.3405462,0.72047826,1.3405462,2.0510405,0.51051127,0.0,0.0,0.0,0.088599759,13.879517,263.98794,0.115227
26,3.0,2004.0,44.4175,-0.0073,0.0073,133.14922,28.330818,5.96,12.59,-0.01,0.01,0.91,0.94,-0.01,0.01,5196.0,-24.0,24.0,4.45,0.24142428,0.23654848,0.24620352,0.24138808,9.9064859,9.5199005,10.312895,451.95192,447.51028,456.5518,0.94,8.8766149,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462,0.78964408,1.3405462,0.72047826,1.3405462,2.0510405,0.51051127,0.0,0.0,0.0,0.19669217,8.5133162,54.47572,0.241376
27,3.0,2002.0,4825.0,-39.0,39.0,133.14922,28.330818,5.96,12.59,-0.01,0.01,0.91,0.94,-0.01,0.01,5196.0,-24.0,24.0,4.45,5.5039933,5.398443,5.607557,5.5032484,0.019059008,0.018351583,0.019800852,94.654352,93.769865,95.568744,0.94,8.8766149,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462,0.78964408,1.3405462,0.72047826,1.3405462,2.0510405,0.51051127,0.0,0.0,0.0,0.08875056,12.969667,1232.537,5.503
28,3.0,2004.0,0.736539,-7e-06,7e-06,133.14922,28.330818,5.96,12.59,-0.01,0.01,0.91,0.94,-0.01,0.01,5196.0,-24.0,24.0,4.45,0.01544,0.01544,0.01544,0.01544,2420.6184,2420.6184,2420.6184,1787.008,1787.008,1787.008,0.94,8.8766149,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462,0.78964408,1.3405462,0.72047826,1.3405462,2.0510405,0.51051127,0.0,0.0,0.0,0.2598972,1.9057,8.0791878,0.01544
29,3.0,2007.0,262.0,-0.51,0.51,133.14922,28.330818,5.96,12.59,-0.01,0.01,0.91,0.94,-0.01,0.01,5196.0,-24.0,24.0,4.45,0.82465185,0.54766,1.02834,0.79745557,0.97582251,0.54569185,1.9239726,248.65483,218.96857,300.05069,0.94,8.8766149,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462,0.78964408,1.3405462,0.72047826,1.3405462,2.0510405,0.51051127,1.0,1.0,0.0,0.45748768,7.5885086,44.813748,0.788
30,3.0,2008.0,934.3,-8.6,8.6,97.696281,58.162632,5.86,54.74,-0.27,0.27,1.44,5.2,-0.2205999999999999,0.22260000000000005,4938.0,-97.35940000000001,97.88290000000002,3.19,2.1156221,1.95597,2.26403,2.1114081,3.244106,2.8101877,3.7650894,341.57316,329.85931,354.88589,5.2,6.5130857,14.404549,2.9814334,7.2263884,3.7764296,6.8512627,3.9968073,6.8512627,3.6457377,6.8512627,10.247398,0.5209611,0.0,0.0,0.0,0.28576359,13.350175,638.83429,2.11
31,3.0,2009.0,4.215,-0.0006,0.0006,199.60132,-18.311195,4.74,8.51,-0.02,0.02,0.94,0.96,-0.01,0.01,5577.0,-33.0,33.0,4.34,0.050562447,0.04417688,0.05622512,0.050291794,319.27036,252.68119,409.30176,1074.0012,1015.7531,1145.924,0.96,13.306755,0.79879197,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,0.50503188,0.0,0.0,0.0,0.25355145,2.1061683,5.085248,0.050201
32,3.0,2009.0,38.021,-0.034,0.034,199.60132,-18.311195,4.74,8.51,-0.02,0.02,0.94,0.96,-0.01,0.01,5577.0,-33.0,33.0,4.34,0.2196315,0.18705,0.24795,0.21803635,17.0535,12.992881,22.830649,515.80897,483.69464,556.89648,0.96,13.306755,0.79879197,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,0.50503188,0.0,0.0,0.0,0.22814035,4.4511957,18.116196,0.2175
33,3.0,2009.0,123.01,-0.55,0.55,199.60132,-18.311195,4.74,8.51,-0.02,0.02,0.94,0.96,-0.01,0.01,5577.0,-33.0,33.0,4.34,0.505155,0.3094,0.6426,0.4835999,3.7635373,1.9344266,8.3443608,346.34605,300.45745,433.00527,0.96,13.306755,0.79879197,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,0.50503188,0.0,0.0,0.0,0.37195088,5.1078157,22.883616,0.476
34,3.0,2011.0,796.0,-7.4,7.4,99.17099,-19.255878,3.92,19.82,-0.16,0.16,1.52,2.3,-0.1,0.1,4792.0,-100.0,100.0,3.25,1.976706,1.5054,2.3546,1.9418663,0.68781196,0.45079312,1.1028279,229.87309,208.75613,261.07894,2.3,6.6113997,2.4992607,1.2499776,3.048219,1.5832865,2.8899824,1.6759652,2.8899824,1.5285003,2.8899824,4.2684436,0.53043519,1.0,1.0,0.0,0.37834721,13.232029,781.85689,1.93
35,3.0,1996.0,116.688,-0.0054,0.0054,202.10754,13.778788,4.97,17.91,-0.06,0.06,1.09,1.89,-0.19999999999999965,0.2025000000000001,5495.0,-74.12150000000001,72.5943,3.95,0.51924947,0.2891772,0.6728228,0.49110247,13.753258,6.4458715,34.894337,475.14878,405.94325,619.20385,1.89,13.473837,2.9179849,1.3034579,3.0962409,1.6510035,2.9355172,1.7463081,2.9355172,1.5937885,2.9355172,4.6121699,0.47478096,0.0,0.0,0.0,0.14126541,12.604921,2357.0125,0.481
36,3.0,2012.0,691.9,-3.6,3.6,38.039253,-1.034896,5.35,83.15,-0.72,0.72,2.49,10.5,-1.0,1.0,4846.0,-18.0,18.0,2.63,2.1143734,1.8543,2.3457,2.1036099,12.438138,9.9004731,15.843126,477.2133,451.91723,508.28247,10.5,2.5359503,54.475457,5.8221083,14.16542,7.3745787,13.43008,7.8057607,13.43008,7.1193885,13.43008,19.928023,0.62529398,0.0,0.0,0.0,0.14524422,13.116992,953.48401,2.1
37,3.0,2015.0,93.4,-4.5,4.5,224.20148,74.900925,6.83,163.32,-0.65,0.65,1.44,10.3,-0.57,0.57,4847.0,-7.0,7.0,2.57,0.490882,0.4606,0.5194,0.49022082,218.9002,194.4694,247.29043,979.29341,951.38813,1010.2916,10.3,14.946766,52.463248,5.7133167,13.900142,7.2367776,13.178573,7.6598936,13.178573,6.9863557,13.178573,19.55651,0.5209611,0.0,0.0,0.0,0.070820113,13.604033,416.35468,0.49
38,3.0,2008.0,952.7,-8.8,8.8,39.424168,-3.396175,5.65,101.53,-1.22,1.22,2.4,11.0,-1.0,2.0,4785.0,-25.0,25.0,2.35,2.553045,1.985,3.015,2.5134499,9.2926133,6.2521178,14.423836,441.22513,402.85773,496.49525,11.0,2.628278,56.833158,5.9624778,14.544572,7.5523845,13.789546,7.9945342,13.789546,7.2910514,13.789546,20.354698,0.61766768,0.0,0.0,0.0,0.16929368,12.792619,1684.4884,2.5
39,3.0,2013.0,181.4,-0.1,0.1,348.9729,-9.087737,4.25,44.08,-0.51,0.51,1.4,11.0,-0.1,0.1,4665.0,-18.0,18.0,2.52,0.70025515,0.6811,0.7189,0.7000639,104.81969,99.344457,110.67737,815.07247,804.32362,826.34161,11.0,23.264861,51.342925,5.6950725,13.965288,7.2136859,13.240324,7.6370963,13.240324,6.9640769,13.240324,19.346574,0.49451088,0.0,0.0,0.0,0.078414548,13.079797,1017.0496,0.7
40,3.0,2005.0,1886030.975,-418401.1432,235928.5373,94.803802,-58.05431,9.128,50.12,-0.07,0.07,1.2850999999999997,1.4908999999999994,-0.1234000000000001,0.1316000000000002,7441.62,-94.28689999999999,96.53659999999998,4.1217,260.0,260.0,260.0,260.00001,100.43168381000001,97.27387063000008,110.42983439999988,798.7566249,800.9999227000003,826.2634861000001,1.4903999999999993,6.3202538,1.6970321770000019,0.9926275679999985,2.3663012410000004,1.2568719060000002,2.2435230159999975,1.3286703180000003,2.2412051529999992,1.2134312149999984,2.242114933,3.5175854899999974,0.2584327736,0.0,0.0,0.0,0.08224200229999995,12.277019,4290.678,260.0
41,3.0,2017.0,481.9,-2.8,2.7,177.5648,2.760142,9.58,2618.0,-564.0,564.0,1.14,32.35,-8.82,8.82,4095.0,-20.0,20.0,1.89,1.326,1.04,1.56,1.3065871,159.23206,108.3437,243.77331,898.12947,821.9508,1006.68,32.35,11.837654,263.66522,13.141381,33.105528,16.645609,31.386782,17.634904,31.386782,16.069054,31.386782,43.841983,0.49188134,0.0,0.0,0.0,0.076881824,12.686905,2034.0992,1.3
42,3.0,2009.0,268.94,-0.99,0.99,318.39996,14.689387,9.63,49.42,-0.08,0.08,0.49,0.86,-0.04,0.04,4864.0,-101.0,101.0,4.26,0.812799,0.5538,1.0062,0.78843547,0.63701048,0.36634578,1.2093553,223.9117,198.20642,267.16735,0.86,21.226665,0.37090255,0.48002494,1.167039,0.60802385,1.106457,0.64356072,1.106457,0.58698346,1.106457,1.6443478,0.36370546,1.0,1.0,0.0,0.3690268,13.742892,330.54112,0.78
43,3.0,2016.0,153.22,-0.44,0.44,176.48217,14.616381,10.31,774.0,-165.0,165.0,1.08,8.95,-1.45,1.45,4649.0,-30.0,30.0,2.61,0.57600029,0.575424,0.576576,0.57600015,101.0481,100.84626,101.25045,807.74977,807.34629,808.15404,8.95,11.765479,33.525318,4.6048705,11.299979,5.8327782,10.713375,6.1752542,10.713375,5.6309508,10.713375,15.633284,0.5124708,0.0,0.0,0.0,0.075857,13.730809,337.21551,0.576
44,3.0,2013.0,137.48,-0.34,0.34,240.09557,15.54693,9.046,431.61,-6.55,6.55,1.1,14.7,-2.8,2.8,4796.0,-117.0,117.0,2.8,0.5572182,0.39886,0.67914,0.54365898,365.14163,222.08611,643.87127,1099.2378,983.50202,1283.3487,14.7,16.006372,102.43303,8.0009629,19.507962,10.134434,18.495281,10.72761,18.495281,9.7837533,18.495281,27.326485,0.5119554,0.0,0.0,0.0,0.068451851,13.703559,352.78908,0.539
45,3.0,2009.0,379.63,-2.0,2.0,154.18691,19.891409,9.75,1670.85,-222.63,222.63,10.83,71.02,-73.63,73.63,4259.0,-64.0,64.0,1.77,1.0618125,0.8925,1.2075,1.0529753,1364.0917,1019.7795,1866.6552,1541.7216,1439.6982,1674.5994,71.02,10.279128,1486.8958,31.072681,77.651759,39.358419,73.620449,41.689213,73.620449,37.995806,73.620449,104.11278,1.0206902,0.0,0.0,0.0,0.077113291,11.535801,17668.059,1.05
46,3.0,2009.0,621.99,-10.2,10.2,154.18691,19.891409,9.75,1670.85,-222.63,222.63,10.83,71.02,-73.63,73.63,4259.0,-64.0,64.0,1.77,2.042562,1.6482,2.3718,2.0182285,374.14548,264.31658,547.34446,1113.6017,1027.2497,1232.282,71.02,10.279128,1486.8958,31.072681,77.651759,39.358419,73.620449,41.689213,73.620449,37.995806,73.620449,104.11278,1.0206902,0.0,0.0,0.0,0.074902725,12.319965,3963.3152,2.01
47,3.0,2012.0,578.2,-5.4,5.4,25.920324,21.005314,9.36,1383.85,-86.64,86.64,0.8,17.3,-0.9,0.9,4296.0,-10.0,10.0,1.99,1.328665,1.027,1.573,1.3072723,55.277069,36.913098,86.595845,688.84477,627.97164,777.17563,17.3,1.7280217,91.335149,7.6929351,19.190589,9.7443076,18.194312,10.320893,18.194312,9.4069827,18.194312,25.803745,0.42826685,0.0,0.0,0.0,0.087983596,12.924229,1334.8776,1.3
48,3.0,2016.0,41.6855,-0.003,0.003,53.650967,20.599232,11.038,180.39,-1.25,1.25,1.67,1.08,-0.06,0.06,5766.0,-99.0,99.0,4.5,0.27908623,0.27908623,0.27908623,0.27908624,14.830572,14.830572,14.830572,499.95899,499.95899,499.95899,1.08,3.5767313,1.1551402,0.80716291,1.9022596,1.0223722,1.803515,1.0811121,1.803515,0.98690542,1.803515,2.9018912,0.54733928,0.0,0.0,0.0,0.30796205,2.5783,22.24796,0.27908623
49,3.0,2011.0,392.6,-5.5,5.5,40.710224,49.58696,9.14,892.17,-44.78,44.78,0.74,11.0,-1.0,1.0,4414.0,-15.0,15.0,2.24,1.02,0.8,1.2,1.005067,42.001782,28.578593,64.301834,643.64774,589.05401,721.44088,11.0,2.7140151,41.153174,5.1449909,12.762527,6.5169353,12.099976,6.9015525,12.099976,6.2913854,12.099976,17.3207,0.41728076,0.0,0.0,0.0,0.089639787,13.823874,289.22348,1.0
50,3.0,2018.0,733.0,-8.0,5.0,40.742569,48.930061,8.699,678.94,-22.15,22.15,1.09,10.33,-1.81,1.81,4534.0,-8.0,8.0,2.48,2.19096,0.408,2.992,1.855702,21.51075,4.5132789,242.71411,471.51405,371.33677,1005.5847,10.33,2.7161714,40.403162,5.0769916,12.523632,6.4307991,11.873496,6.809335,11.873496,6.2082637,11.873496,17.16214,0.47478096,0.0,0.0,0.0,0.11328601,13.448934,540.3076,1.7
